Iter Energy Num_walker Shift
330 -10.999999999999998 49 -7.0 
331 -11.2 50 -7.0 
332 -11.0 49 -7.0 
333 -11.0 49 -7.0 
334 -11.0 49 -7.0 
335 -11.0 49 -7.0 
336 -11.0 49 -7.0 
337 -11.0 50 -7.0 
338 -10.636363636363635 50 -7.0 
339 -10.818181818181818 51 -7.0 
340 -11.0 52 -7.0 
341 -11.0 52 -7.0 
342 -11.0 52 -7.0 
343 -11.181818181818182 53 -7.0 
344 -11.181818181818182 53 -7.0 
345 -11.181818181818182 53 -7.0 
346 -11.181818181818182 53 -7.0 
347 -11.181818181818182 52 -7.0 
348 -11.181818181818182 52 -7.0 
349 -11.181818181818182 52 -7.0 
350 -11.363636363636363 53 -7.0 
351 -11.363636363636363 54 -7.0 
352 -11.363636363636363 54 -7.0 
353 -11.363636363636363 54 -7.0 
354 -11.363636363636363 54 -7.0 
355 -11.18181818181818 53 -7.0 
356 -11.18181818181818 53 -7.0 
357 -10.999999999999998 52 -7.0 
358 -10.999999999999998 53 -7.0 
359 -10.999999999999998 53 -7.0 
360 -10.999999999999998 53 -7.0 
361 -11.0 54 -7.0 
362 -11.0 54 -7.0 
363 -11.0 54 -7.0 
364 -11.0 54 -7.0 
365 -11.363636363636363 56 -7.0 
366 -11.363636363636363 56 -7.0 
367 -11.363636363636363 57 -7.0 
368 -11.363636363636363 57 -7.0 
369 -11.363636363636363 56 -7.0 
370 -11.363636363636363 56 -7.0 
371 -11.363636363636363 56 -7.0 
372 -11.363636363636363 57 -7.0 
373 -11.363636363636363 54 -7.0 
374 -11.363636363636363 54 -7.0 
375 -11.363636363636363 54 -7.0 
376 -11.363636363636363 55 -7.0 
377 -11.181818181818182 54 -7.0 
378 -11.181818181818182 53 -7.0 
379 -11.181818181818182 54 -7.0 
380 -11.181818181818182 54 -7.0 
381 -11.181818181818182 54 -7.0 
382 -11.181818181818182 54 -7.0 
383 -11.181818181818182 54 -7.0 
384 -11.363636363636363 56 -7.0 
385 -11.363636363636363 56 -7.0 
386 -11.363636363636363 56 -7.0 
387 -11.363636363636363 58 -7.0 
388 -11.363636363636363 58 -7.0 
389 -11.363636363636363 58 -7.0 
390 -11.363636363636363 58 -7.0 
391 -11.545454545454543 60 -7.0 
392 -11.545454545454543 61 -7.0 
393 -11.727272727272727 62 -7.0 
394 -11.727272727272727 62 -7.0 
395 -11.727272727272727 63 -7.0 
396 -11.727272727272727 63 -7.0 
397 -11.727272727272727 63 -7.0 
398 -11.545454545454543 62 -7.0 
399 -11.727272727272727 63 -7.0 
400 -11.727272727272727 63 -7.0 
401 -11.909090909090907 64 -7.0 
402 -11.909090909090907 66 -7.0 
403 -11.909090909090907 67 -7.0 
404 -12.09090909090909 68 -7.0 
405 -12.09090909090909 68 -7.0 
406 -11.666666666666666 69 -7.0 
407 -11.666666666666666 70 -7.0 
408 -11.666666666666666 71 -7.0 
409 -11.666666666666666 71 -7.0 
410 -11.83333333333333 73 -7.0 
411 -11.83333333333333 73 -7.0 
412 -11.999999999999998 74 -7.0 
413 -11.999999999999998 75 -7.0 
414 -11.999999999999998 75 -7.0 
415 -11.999999999999998 76 -7.0 
416 -11.999999999999998 76 -7.0 
417 -11.999999999999998 76 -7.0 
418 -11.999999999999998 77 -7.0 
419 -11.999999999999998 78 -7.0 
420 -11.999999999999998 80 -7.0 
421 -12.333333333333332 82 -7.0 
422 -12.333333333333332 83 -7.0 
423 -12.333333333333332 85 -7.0 
424 -12.333333333333332 85 -7.0 
425 -11.923076923076923 87 -7.0 
426 -12.076923076923077 89 -7.0 
427 -12.076923076923075 90 -7.0 
428 -12.076923076923075 92 -7.0 
429 -12.076923076923075 92 -7.0 
430 -12.076923076923075 92 -7.0 
431 -12.076923076923075 92 -7.0 
432 -11.923076923076922 91 -7.0 
433 -11.923076923076922 91 -7.0 
434 -12.076923076923077 92 -7.0 
435 -11.923076923076923 90 -7.0 
436 -11.923076923076923 90 -7.0 
437 -12.076923076923077 92 -7.0 
438 -12.076923076923077 93 -7.0 
439 -12.076923076923077 93 -7.0 
440 -12.384615384615385 95 -7.0 
441 -12.53846153846154 96 -7.0 
442 -12.384615384615385 96 -7.0 
443 -11.999999999999998 97 -7.0 
444 -11.999999999999998 99 -7.0 
445 -11.999999999999998 99 -7.0 
446 -11.999999999999998 100 -7.0 
447 -11.999999999999998 101 -7.0 
448 -12.14285714285714 103 -7.0 
449 -12.14285714285714 104 -7.0 
450 -12.14285714285714 104 -7.0 
451 -12.14285714285714 105 -7.0 
452 -12.14285714285714 105 -7.0 
453 -12.14285714285714 107 -7.0 
454 -12.14285714285714 108 -7.0 
455 -12.285714285714285 109 -7.0 
456 -12.428571428571429 111 -7.0 
457 -12.428571428571429 112 -7.0 
458 -12.428571428571429 113 -7.0 
459 -12.428571428571429 112 -7.0 
460 -12.428571428571429 116 -7.0 
461 -12.428571428571429 115 -7.0 
462 -12.428571428571429 115 -7.0 
463 -12.428571428571429 116 -7.0 
464 -12.428571428571429 116 -7.0 
465 -12.428571428571429 116 -7.0 
466 -12.428571428571429 117 -7.0 
467 -12.428571428571429 117 -7.0 
468 -12.571428571428571 118 -7.0 
469 -12.571428571428571 120 -7.0 
470 -12.571428571428571 119 -7.0 
471 -12.199999999999998 121 -7.0 
472 -11.875 124 -7.0 
473 -11.875 125 -7.0 
474 -11.588235294117645 128 -7.0 
475 -11.588235294117645 129 -7.0 
476 -11.588235294117645 129 -7.0 
477 -11.470588235294116 128 -7.0 
478 -11.470588235294116 129 -7.0 
479 -11.470588235294116 132 -7.0 
480 -11.470588235294116 132 -7.0 
481 -11.470588235294116 133 -7.0 
482 -11.470588235294116 133 -7.0 
483 -11.588235294117647 135 -7.0 
484 -11.588235294117647 136 -7.0 
485 -11.588235294117647 138 -7.0 
486 -11.823529411764707 142 -7.0 
487 -11.823529411764707 144 -7.0 
488 -11.823529411764707 145 -7.0 
489 -11.941176470588236 147 -7.0 
490 -12.058823529411764 149 -7.0 
491 -12.058823529411764 148 -7.0 
492 -12.058823529411764 148 -7.0 
493 -11.777777777777779 149 -7.0 
494 -11.777777777777779 150 -7.0 
495 -11.88888888888889 151 -7.0 
496 -11.88888888888889 152 -7.0 
497 -11.526315789473681 154 -7.0 
498 -11.63157894736842 155 -7.0 
499 -11.631578947368423 154 -7.0 
500 -11.631578947368423 155 -7.0 
501 -11.842105263157897 156 -7.0 
502 -11.842105263157897 156 -7.0 
503 -11.842105263157897 157 -7.0 
504 -12.052631578947372 158 -7.0 
505 -11.947368421052634 159 -7.0 
506 -12.05263157894737 161 -7.0 
507 -12.05263157894737 161 -7.0 
508 -12.05263157894737 161 -7.0 
