Iter Energy Num_walker Shift
292 -13.135845759551591 32 -7.0 
293 -13.135845759551591 32 -7.0 
294 -13.135845759551591 32 -7.0 
295 -13.135845759551591 32 -7.0 
296 -13.136307525894097 33 -7.0 
297 -13.1363075258941 33 -7.0 
298 -13.134253217223778 35 -7.0 
299 -13.130740243711159 36 -7.0 
300 -13.13074024371116 36 -7.0 
301 -13.130740243711159 36 -7.0 
302 -13.13074024371116 36 -7.0 
303 -13.127540639711507 37 -7.0 
304 -13.155723513757124 40 -7.0 
305 -13.156401173139336 39 -7.0 
306 -13.154344732181174 41 -7.0 
307 -13.154344732181176 41 -7.0 
308 -13.155667124144445 40 -7.0 
309 -13.155667124144447 40 -7.0 
310 -13.14737228939368 41 -7.0 
311 -13.147372289393678 41 -7.0 
312 -13.14737228939368 41 -7.0 
313 -13.147372289393678 41 -7.0 
314 -13.14737228939368 41 -7.0 
315 -13.147372289393678 41 -7.0 
316 -13.14737228939368 41 -7.0 
317 -13.143773498441963 42 -7.0 
318 -13.14277377101915 43 -7.0 
319 -13.141113937633891 45 -7.0 
320 -13.143132583258065 46 -7.0 
321 -13.143132583258065 46 -7.0 
322 -13.159776434758212 46 -7.0 
323 -13.159776434758212 46 -7.0 
324 -13.1545552325738 47 -7.0 
325 -13.165979349298032 49 -7.0 
326 -13.165979349298032 49 -7.0 
327 -13.165979349298032 49 -7.0 
328 -13.165979349298032 49 -7.0 
329 -13.17316310829546 48 -7.0 
330 -13.171670842338163 49 -7.0 
331 -13.170230103228711 50 -7.0 
332 -13.170928402943563 49 -7.0 
333 -13.170928402943563 49 -7.0 
334 -13.170928402943563 49 -7.0 
335 -13.170928402943563 49 -7.0 
336 -13.170928402943563 49 -7.0 
337 -13.167256748448288 50 -7.0 
338 -13.144791829845914 50 -7.0 
339 -13.141474497443573 51 -7.0 
340 -13.14309716886236 52 -7.0 
341 -13.143097168862365 52 -7.0 
342 -13.14309716886236 52 -7.0 
343 -13.139963077705639 53 -7.0 
344 -13.139963077705639 53 -7.0 
345 -13.139963077705639 53 -7.0 
346 -13.139963077705639 53 -7.0 
347 -13.141112848986886 52 -7.0 
348 -13.141112848986886 52 -7.0 
349 -13.141112848986886 52 -7.0 
350 -13.136528975654784 53 -7.0 
351 -13.134180662790357 54 -7.0 
352 -13.134180662790357 54 -7.0 
353 -13.134180662790357 54 -7.0 
354 -13.134180662790357 54 -7.0 
355 -13.134789464183346 53 -7.0 
356 -13.134789464183346 53 -7.0 
357 -13.133067067195876 52 -7.0 
358 -13.134787483861993 53 -7.0 
359 -13.134787483861993 53 -7.0 
360 -13.134787483861993 53 -7.0 
361 -13.133701918017934 54 -7.0 
362 -13.133701918017934 54 -7.0 
363 -13.133701918017934 54 -7.0 
364 -13.133701918017934 54 -7.0 
365 -13.189388910462977 56 -7.0 
366 -13.189388910462977 56 -7.0 
367 -13.18553533570153 57 -7.0 
368 -13.18553533570153 57 -7.0 
369 -13.186817745134453 56 -7.0 
370 -13.186817745134453 56 -7.0 
371 -13.186817745134453 56 -7.0 
372 -13.21574518463556 57 -7.0 
373 -13.175587213239396 54 -7.0 
374 -13.175587213239396 54 -7.0 
375 -13.175587213239396 54 -7.0 
376 -13.172392070151545 55 -7.0 
377 -13.113553120032336 54 -7.0 
378 -13.07223961890043 53 -7.0 
379 -13.072854715906642 54 -7.0 
380 -13.072854715906642 54 -7.0 
381 -13.072854715906642 54 -7.0 
382 -13.072854715906642 54 -7.0 
383 -13.072854715906642 54 -7.0 
384 -13.12917763415167 56 -7.0 
385 -13.12917763415167 56 -7.0 
386 -13.12917763415167 56 -7.0 
387 -13.124197084381128 58 -7.0 
388 -13.124197084381128 58 -7.0 
389 -13.124197084381128 58 -7.0 
390 -13.124197084381128 58 -7.0 
391 -13.164107243134328 60 -7.0 
392 -13.158759763097066 61 -7.0 
393 -13.158321206706828 62 -7.0 
394 -13.158321206706828 62 -7.0 
395 -13.159343228189108 63 -7.0 
396 -13.159343228189108 63 -7.0 
397 -13.159343228189108 63 -7.0 
398 -13.16024933922152 62 -7.0 
399 -13.159343228189108 63 -7.0 
400 -13.159343228189108 63 -7.0 
401 -13.160330362383991 64 -7.0 
402 -13.153911057852138 66 -7.0 
403 -13.158721828282765 67 -7.0 
404 -13.156007701395264 68 -7.0 
405 -13.156007701395264 68 -7.0 
406 -13.153675936900294 69 -7.0 
407 -13.149004279811376 70 -7.0 
408 -13.145426876568193 71 -7.0 
409 -13.145426876568193 71 -7.0 
410 -13.143738212969033 73 -7.0 
411 -13.143738212969033 73 -7.0 
412 -13.144836846505239 74 -7.0 
413 -13.140480466522925 75 -7.0 
414 -13.140480466522925 75 -7.0 
415 -13.141657695284415 76 -7.0 
416 -13.141657695284415 76 -7.0 
417 -13.141657695284415 76 -7.0 
418 -13.139855821798301 77 -7.0 
419 -13.138090014261218 78 -7.0 
420 -13.135138641779893 80 -7.0 
421 -13.2194594454971 82 -7.0 
422 -13.248276426263969 83 -7.0 
423 -13.243907569407156 85 -7.0 
424 -13.243907569407156 85 -7.0 
425 -13.237905434970836 87 -7.0 
426 -13.230583373896586 89 -7.0 
427 -13.273552729992403 90 -7.0 
428 -13.265726667657823 92 -7.0 
429 -13.265726667657823 92 -7.0 
430 -13.265726667657823 92 -7.0 
431 -13.265726667657823 92 -7.0 
432 -13.2664300729463 91 -7.0 
433 -13.286149430203936 91 -7.0 
434 -13.329356420633781 92 -7.0 
435 -13.331231210145331 90 -7.0 
436 -13.286402819408934 90 -7.0 
437 -13.284315683142147 92 -7.0 
438 -13.280636263669978 93 -7.0 
439 -13.280636263669978 93 -7.0 
440 -13.31498442227016 95 -7.0 
441 -13.312683065920707 96 -7.0 
442 -13.311459264448262 96 -7.0 
443 -13.306685957902046 97 -7.0 
444 -13.300798396127004 99 -7.0 
445 -13.300798396127004 99 -7.0 
446 -13.299705231953112 100 -7.0 
447 -13.289218301013953 101 -7.0 
448 -13.288934975159028 103 -7.0 
449 -13.314073201793924 104 -7.0 
450 -13.288681840971662 104 -7.0 
451 -13.282321194624213 105 -7.0 
452 -13.282321194624213 105 -7.0 
453 -13.275773842205746 107 -7.0 
454 -13.28547996283279 108 -7.0 
455 -13.284637722041166 109 -7.0 
456 -13.279740694469952 111 -7.0 
457 -13.282601874407383 112 -7.0 
458 -13.282324553521224 113 -7.0 
459 -13.285458549646002 112 -7.0 
460 -13.29239115972641 116 -7.0 
461 -13.293279824412103 115 -7.0 
462 -13.293279824412103 115 -7.0 
463 -13.289696166423752 116 -7.0 
464 -13.289696166423752 116 -7.0 
465 -13.289696166423752 116 -7.0 
466 -13.287967170908173 117 -7.0 
467 -13.28881728450812 117 -7.0 
468 -13.285089694439183 118 -7.0 
469 -13.291978491115197 120 -7.0 
470 -13.282999461238767 119 -7.0 
471 -13.273768515320326 121 -7.0 
472 -13.267439237418595 124 -7.0 
473 -13.267298926256514 125 -7.0 
474 -13.263946178707743 128 -7.0 
475 -13.261573557575385 129 -7.0 
476 -13.261573557575385 129 -7.0 
477 -13.262912495486557 128 -7.0 
478 -13.260389183812626 129 -7.0 
479 -13.277396223944342 132 -7.0 
480 -13.277396223944342 132 -7.0 
481 -13.277193371062845 133 -7.0 
482 -13.274604921417598 133 -7.0 
483 -13.293943791767981 135 -7.0 
484 -13.291046799296536 136 -7.0 
485 -13.315556731909393 138 -7.0 
486 -13.302435272600729 142 -7.0 
487 -13.29956273446472 144 -7.0 
488 -13.299233153383593 145 -7.0 
489 -13.298151487133078 147 -7.0 
490 -13.29286399563778 149 -7.0 
491 -13.293140875258619 148 -7.0 
492 -13.293140875258619 148 -7.0 
493 -13.290143506154651 149 -7.0 
494 -13.285070347667528 150 -7.0 
495 -13.283765994196287 151 -7.0 
496 -13.279240543158432 152 -7.0 
497 -13.274767039708774 154 -7.0 
498 -13.282615344621675 155 -7.0 
499 -13.287894450827174 154 -7.0 
500 -13.287659664136278 155 -7.0 
501 -13.285322608367174 156 -7.0 
502 -13.285322608367174 156 -7.0 
503 -13.284599775222528 157 -7.0 
504 -13.277136215947392 158 -7.0 
505 -13.283080256013621 159 -7.0 
506 -13.306382536988067 161 -7.0 
507 -13.306382536988067 161 -7.0 
508 -13.306382536988067 161 -7.0 
509 -13.304267243586894 163 -7.0 
510 -13.304267243586894 163 -7.0 
511 -13.301895094126532 164 -7.0 
512 -13.303229134558796 163 -7.0 
513 -13.303229134558796 163 -7.0 
514 -13.303218573200555 164 -7.0 
515 -13.300149569041952 166 -7.0 
516 -13.296368792140681 169 -7.0 
517 -13.29343235960699 171 -7.0 
518 -13.289332409610498 172 -7.0 
519 -13.286527406141131 174 -7.0 
520 -13.283713380058346 176 -7.0 
521 -13.279681322185617 178 -7.0 
522 -13.279681322185617 178 -7.0 
523 -13.279681322185617 178 -7.0 
524 -13.28225516715988 179 -7.0 
525 -13.276632861311457 183 -7.0 
526 -13.278344888770567 182 -7.0 
527 -13.276372327797551 184 -7.0 
528 -13.292721211600554 184 -7.0 
529 -13.290679249701698 185 -7.0 
530 -13.290679249701698 185 -7.0 
531 -13.288258366559022 186 -7.0 
532 -13.288954355525881 186 -7.0 
533 -13.286983934715671 187 -7.0 
534 -13.284848627579503 186 -7.0 
535 -13.284848627579503 186 -7.0 
536 -13.280560872297775 188 -7.0 
537 -13.275037469749325 191 -7.0 
538 -13.295643892211801 196 -7.0 
539 -13.291964308852208 197 -7.0 
540 -13.285718182643809 201 -7.0 
541 -13.290126930807547 199 -7.0 
542 -13.29801319412514 204 -7.0 
543 -13.316610137588425 205 -7.0 
544 -13.312272857314964 206 -7.0 
545 -13.300956803764652 207 -7.0 
546 -13.300657343644135 209 -7.0 
547 -13.294378630968495 214 -7.0 
548 -13.304592476110395 220 -7.0 
549 -13.307143962594502 222 -7.0 
550 -13.317558764055642 222 -7.0 
551 -13.317558764055642 222 -7.0 
552 -13.335579352408981 224 -7.0 
553 -13.333624340227257 225 -7.0 
554 -13.331406076629586 226 -7.0 
555 -13.384978569096504 231 -7.0 
556 -13.38491700562812 234 -7.0 
557 -13.364846801415059 232 -7.0 
558 -13.357037287024372 236 -7.0 
559 -13.355038575328384 237 -7.0 
560 -13.352954483721943 239 -7.0 
561 -13.354607990807903 238 -7.0 
562 -13.371527709511126 242 -7.0 
563 -13.372318613005675 243 -7.0 
564 -13.382920345962189 245 -7.0 
565 -13.399513653169318 248 -7.0 
566 -13.384471303062865 250 -7.0 
567 -13.37608534299741 254 -7.0 
568 -13.376298626727714 253 -7.0 
569 -13.38026508542493 256 -7.0 
570 -13.381727878735976 256 -7.0 
571 -13.37681859770593 257 -7.0 
572 -13.394206723626144 257 -7.0 
573 -13.396203849678912 258 -7.0 
574 -13.395293034681691 259 -7.0 
575 -13.420209902720071 260 -7.0 
576 -13.425123297309408 260 -7.0 
577 -13.424658231639732 260 -7.0 
578 -13.428841554751104 260 -7.0 
579 -13.428850550790099 263 -7.0 
580 -13.425868096365718 265 -7.0 
581 -13.426973749997426 265 -7.0 
582 -13.428803438033738 264 -7.0 
583 -13.443958101515712 269 -7.0 
584 -13.439152902821991 272 -7.0 
585 -13.4398583241413 271 -7.0 
586 -13.440294722456253 274 -7.0 
587 -13.437419880033108 275 -7.0 
588 -13.441123463508417 279 -7.0 
589 -13.43607237048287 282 -7.0 
590 -13.428694179921566 286 -7.0 
591 -13.432706825700002 289 -7.0 
592 -13.440530976494257 294 -7.0 
593 -13.440953553700442 295 -7.0 
594 -13.426459924019062 296 -7.0 
595 -13.421601932982155 296 -7.0 
596 -13.437230698650515 298 -7.0 
597 -13.448661233563309 298 -7.0 
598 -13.44723286638848 303 -7.0 
599 -13.458693657552582 302 -7.0 
600 -13.437252897738738 303 -7.0 
601 -13.429221559197554 309 -7.0 
602 -13.428023610004033 313 -7.0 
603 -13.428281143622003 315 -7.0 
604 -13.427951243882285 314 -7.0 
605 -13.43420023199612 315 -7.0 
606 -13.47197913446442 320 -7.0 
607 -13.475256412954083 321 -7.0 
608 -13.470451006969961 323 -7.0 
609 -13.484102311561587 326 -7.0 
610 -13.471751812193256 326 -7.0 
611 -13.467368933887855 330 -7.0 
612 -13.459754904134691 338 -7.0 
613 -13.458658348572767 341 -7.0 
614 -13.451600586589802 341 -7.0 
615 -13.447296035157155 344 -7.0 
616 -13.442688511280354 346 -7.0 
617 -13.423075732328673 345 -7.0 
618 -13.420478810803647 347 -7.0 
619 -13.421935331689594 348 -7.0 
620 -13.422651721151647 352 -7.0 
621 -13.419803881640096 354 -7.0 
622 -13.41387724204161 355 -7.0 
623 -13.415749547425147 358 -7.0 
624 -13.413838938457733 359 -7.0 
625 -13.42146431974811 361 -7.0 
626 -13.43205051580114 365 -7.0 
627 -13.429327352676426 367 -7.0 
628 -13.442680419722475 371 -7.0 
629 -13.45656868588074 376 -7.0 
630 -13.464336598201015 379 -7.0 
631 -13.46237390770089 383 -7.0 
632 -13.460288915101104 385 -7.0 
633 -13.454736367257539 388 -7.0 
634 -13.44868778928938 392 -7.0 
635 -13.444948108412941 394 -7.0 
636 -13.435846805528591 395 -7.0 
637 -13.432014807348613 399 -7.0 
638 -13.42165846354679 397 -7.0 
639 -13.42110472121602 397 -7.0 
640 -13.43834083668847 399 -7.0 
641 -13.428648702423702 403 -7.0 
642 -13.438823441577087 410 -7.0 
643 -13.436574287856716 410 -7.0 
644 -13.434564013252183 415 -7.0 
645 -13.4456718609902 418 -7.0 
646 -13.44480407203638 420 -7.0 
647 -13.436467104024729 427 -7.0 
648 -13.433734161787108 430 -7.0 
649 -13.43738597405187 434 -7.0 
650 -13.43348004784715 439 -7.0 
651 -13.430329953038969 441 -7.0 
652 -13.435955159206557 443 -7.0 
653 -13.43051326823897 446 -7.0 
654 -13.435373689246488 451 -7.0 
655 -13.445279964096555 458 -7.0 
656 -13.439333362394974 462 -7.0 
657 -13.437600192719037 466 -7.0 
658 -13.44848759542495 470 -7.0 
659 -13.438237800095349 477 -7.0 
660 -13.440530598087685 480 -7.0 
661 -13.440589145846214 479 -7.0 
662 -13.444119091465629 482 -7.0 
663 -13.44344247912404 487 -7.0 
664 -13.434714311042361 491 -7.0 
665 -13.430382997928543 496 -7.0 
666 -13.43172907492378 504 -7.0 
667 -13.434858152910417 509 -7.0 
668 -13.441238906493403 514 -7.0 
669 -13.431868616640806 517 -7.0 
670 -13.429101161469484 522 -7.0 
671 -13.42894654755011 525 -7.0 
672 -13.4323729639553 527 -7.0 
673 -13.435526413273022 533 -7.0 
674 -13.435851192171825 535 -7.0 
675 -13.441945789583608 536 -7.0 
676 -13.443691432802849 542 -7.0 
677 -13.44147446840449 543 -7.0 
678 -13.446930071415986 548 -7.0 
679 -13.45230646790491 552 -7.0 
680 -13.450153722979849 555 -7.0 
681 -13.432084450322728 560 -7.0 
682 -13.44067991325566 559 -7.0 
683 -13.441522131545659 562 -7.0 
684 -13.43388898481241 568 -7.0 
685 -13.442468150481641 570 -7.0 
686 -13.445355498000783 575 -7.0 
687 -13.441497926439089 580 -7.0 
688 -13.442965633877597 585 -7.0 
689 -13.437609086071253 591 -7.0 
690 -13.435765848458194 594 -7.0 
691 -13.433356048559556 597 -7.0 
692 -13.436157744112508 600 -7.0 
693 -13.428750024211006 605 -7.0 
694 -13.430333748681633 613 -7.0 
695 -13.43770437305702 616 -7.0 
696 -13.431151663251658 621 -7.0 
697 -13.432984913644434 624 -7.0 
698 -13.428646720501362 630 -7.0 
699 -13.42824443255496 633 -7.0 
700 -13.430945335561479 639 -7.0 
701 -13.439149372857374 642 -7.0 
702 -13.431663897447915 650 -7.0 
703 -13.437808991940528 662 -7.0 
704 -13.438800142795355 663 -7.0 
705 -13.442587814360186 669 -7.0 
706 -13.441951726891515 674 -7.0 
707 -13.456065306240852 681 -7.0 
708 -13.454179665566922 688 -7.0 
709 -13.4650042168628 691 -7.0 
710 -13.458575017559811 693 -7.0 
711 -13.460692815155811 700 -7.0 
712 -13.460319784751535 703 -7.0 
713 -13.449836975039018 708 -7.0 
714 -13.46072645254886 714 -7.0 
715 -13.462622597741895 717 -7.0 
716 -13.46386013993751 718 -7.0 
717 -13.463120812695651 723 -7.0 
718 -13.462219331475904 730 -7.0 
719 -13.46103923638038 733 -7.0 
720 -13.455567623442107 735 -7.0 
721 -13.44587135613711 738 -7.0 
722 -13.440977959451018 744 -7.0 
723 -13.445309113512854 748 -7.0 
724 -13.446585351377024 750 -7.0 
725 -13.449728735539907 754 -7.0 
726 -13.451385756585598 752 -7.0 
727 -13.451459425493788 757 -7.0 
728 -13.450405168402506 759 -7.0 
729 -13.448966523968394 769 -7.0 
730 -13.447262229396229 773 -7.0 
731 -13.444219237549722 783 -7.0 
732 -13.433064849707016 790 -7.0 
733 -13.43334794507919 789 -7.0 
734 -13.441308044790597 793 -7.0 
