Iter Energy Num_walker Shift
114 -4.094386431192694 31 -3.8972653058516706 
115 -4.099091014494668 30 -3.8972653058516706 
116 -4.102740342407105 30 -3.8972653058516706 
117 -4.099320203349293 34 -3.8972653058516706 
118 -4.099525072856756 34 -3.8972653058516706 
119 -4.098552658474212 34 -3.8972653058516706 
120 -4.097671040902951 33 -3.8972653058516706 
121 -4.1151704271608915 38 -3.8972653058516706 
122 -4.109696166162882 38 -3.8972653058516706 
123 -4.113583872802366 44 -3.8972653058516706 
124 -4.1101068720174965 45 -3.8972653058516706 
125 -4.107868145385025 42 -3.8972653058516706 
126 -4.1059579962224175 41 -3.8972653058516706 
127 -4.102432390218943 39 -3.8972653058516706 
128 -4.101784260010972 40 -3.8972653058516706 
129 -4.095493303001014 38 -3.8972653058516706 
130 -4.091825202229979 42 -3.8972653058516706 
131 -4.0891501243659745 43 -3.8972653058516706 
132 -4.09232963363678 42 -3.8972653058516706 
133 -4.096072155775094 48 -3.8972653058516706 
134 -4.090251189899486 49 -3.8972653058516706 
135 -4.082656387315217 45 -3.8972653058516706 
136 -4.076036047839251 48 -3.8972653058516706 
137 -4.0758277119452435 42 -3.8972653058516706 
138 -4.0989017853778575 44 -3.8972653058516706 
139 -4.09831497174672 44 -3.8972653058516706 
140 -4.100081727097539 45 -3.8972653058516706 
141 -4.09925843198574 46 -3.8972653058516706 
142 -4.10426760751966 46 -3.8972653058516706 
143 -4.093209188082344 48 -3.8972653058516706 
144 -4.0967029249466105 54 -3.8972653058516706 
145 -4.0911833262427955 58 -3.8972653058516706 
146 -4.0961841176937295 58 -3.8972653058516706 
147 -4.102293007150122 56 -3.8972653058516706 
148 -4.100117100409888 57 -3.8972653058516706 
149 -4.094876768663501 66 -3.8972653058516706 
150 -4.098186520502742 69 -3.8972653058516706 
151 -4.102711624958054 74 -3.8972653058516706 
152 -4.10295661955092 73 -3.8972653058516706 
153 -4.099546415841005 76 -3.8972653058516706 
154 -4.096688625170148 80 -3.8972653058516706 
155 -4.098054530620288 80 -3.8972653058516706 
156 -4.095674616579426 79 -3.8972653058516706 
157 -4.097277996155801 81 -3.8972653058516706 
158 -4.0986511022381125 83 -3.8972653058516706 
159 -4.098300446813572 85 -3.8972653058516706 
160 -4.086677378820045 85 -3.8972653058516706 
161 -4.09436594870071 87 -3.8972653058516706 
162 -4.0988709161735715 87 -3.8972653058516706 
163 -4.104352394146242 85 -3.8972653058516706 
164 -4.103971687538162 87 -3.8972653058516706 
165 -4.105977331633383 89 -3.8972653058516706 
166 -4.100574128188055 85 -3.8972653058516706 
167 -4.100429273003376 90 -3.8972653058516706 
168 -4.104262500961182 87 -3.8972653058516706 
169 -4.100660542483998 90 -3.8972653058516706 
170 -4.0958912548387065 86 -3.8972653058516706 
171 -4.100886699940768 91 -3.8972653058516706 
172 -4.103804980068533 90 -3.8972653058516706 
173 -4.1029989636840725 90 -3.8972653058516706 
174 -4.100235230829062 94 -3.8972653058516706 
175 -4.102107716756193 98 -3.8972653058516706 
176 -4.098860203439684 97 -3.8972653058516706 
177 -4.097119017025718 95 -3.8972653058516706 
178 -4.097709206314584 98 -3.8972653058516706 
179 -4.0988182560476085 100 -3.8972653058516706 
180 -4.095020590686242 102 -3.8972653058516706 
181 -4.100007474874588 103 -3.8972653058516706 
182 -4.097687467675522 103 -3.8972653058516706 
183 -4.096713346779629 102 -3.8972653058516706 
184 -4.099833579663448 102 -3.8972653058516706 
185 -4.101060365878521 108 -3.8972653058516706 
186 -4.098605002361862 108 -3.8972653058516706 
187 -4.099808531927737 109 -3.8972653058516706 
188 -4.095995629909478 110 -3.8972653058516706 
189 -4.093752181520703 108 -3.8972653058516706 
190 -4.097814533992055 116 -3.8972653058516706 
191 -4.101219322189923 123 -3.8972653058516706 
192 -4.105766141719814 130 -3.8972653058516706 
193 -4.107585795034298 132 -3.8972653058516706 
194 -4.1013925805462845 124 -3.8972653058516706 
195 -4.1014178356040425 127 -3.8972653058516706 
196 -4.103318829069141 129 -3.8972653058516706 
197 -4.102826369127501 129 -3.8972653058516706 
198 -4.102996634382012 133 -3.8972653058516706 
199 -4.103646104225324 137 -3.8972653058516706 
200 -4.104595204707459 139 -3.8972653058516706 
201 -4.1042770311380306 137 -3.8972653058516706 
202 -4.098431606314779 135 -3.8972653058516706 
203 -4.097290397919736 135 -3.8972653058516706 
204 -4.104569268508989 149 -3.8972653058516706 
205 -4.106803761771453 154 -3.8972653058516706 
206 -4.1020959775434 150 -3.8972653058516706 
207 -4.102901717348558 156 -3.8972653058516706 
208 -4.103347737235446 161 -3.8972653058516706 
209 -4.103411644706254 168 -3.8972653058516706 
210 -4.099888642561073 165 -3.8972653058516706 
211 -4.101553886057498 172 -3.8972653058516706 
212 -4.102436487128384 179 -3.8972653058516706 
213 -4.102527437762827 187 -3.8972653058516706 
214 -4.099288184864383 192 -3.8972653058516706 
215 -4.1029993971324865 197 -3.8972653058516706 
216 -4.1044655086841955 211 -3.8972653058516706 
217 -4.104322683158744 218 -3.8972653058516706 
218 -4.1019436892201995 213 -3.8972653058516706 
219 -4.102418479318881 218 -3.8972653058516706 
220 -4.104293583877557 224 -3.8972653058516706 
221 -4.104593000320578 235 -3.8972653058516706 
222 -4.104798047626629 233 -3.8972653058516706 
223 -4.109043904236826 249 -3.8972653058516706 
224 -4.1064388938966605 237 -3.8972653058516706 
225 -4.104710057429522 236 -3.8972653058516706 
226 -4.105423129268227 247 -3.8972653058516706 
227 -4.106883917122401 261 -3.8972653058516706 
228 -4.111610267327663 281 -3.8972653058516706 
229 -4.115195577562111 299 -3.8972653058516706 
230 -4.113327291348687 302 -3.8972653058516706 
231 -4.1116687054039245 312 -3.8972653058516706 
232 -4.113994078097345 323 -3.8972653058516706 
233 -4.112701807245023 325 -3.8972653058516706 
234 -4.1094152415187875 325 -3.8972653058516706 
235 -4.111940400372017 329 -3.8972653058516706 
236 -4.11211160573059 331 -3.8972653058516706 
237 -4.11128929619129 334 -3.8972653058516706 
238 -4.109108317579859 335 -3.8972653058516706 
239 -4.109349047156756 350 -3.8972653058516706 
240 -4.109168445456872 357 -3.8972653058516706 
241 -4.105400077892622 359 -3.8972653058516706 
242 -4.105364474720237 367 -3.8972653058516706 
243 -4.104202738866129 366 -3.8972653058516706 
244 -4.10511541381558 378 -3.8972653058516706 
245 -4.108056086359413 391 -3.8972653058516706 
246 -4.109323566690257 395 -3.8972653058516706 
247 -4.108124729676999 389 -3.8972653058516706 
248 -4.105471013453925 390 -3.8972653058516706 
249 -4.109278271772368 422 -3.8972653058516706 
250 -4.104675865274664 415 -3.8972653058516706 
251 -4.106169898791048 423 -3.8972653058516706 
252 -4.106272272495978 429 -3.8972653058516706 
253 -4.105219915063016 435 -3.8972653058516706 
254 -4.104842939417416 442 -3.8972653058516706 
255 -4.10419780653133 452 -3.8972653058516706 
256 -4.104286957726969 463 -3.8972653058516706 
257 -4.105327335177104 475 -3.8972653058516706 
258 -4.105171434876854 488 -3.8972653058516706 
259 -4.105094309787344 498 -3.8972653058516706 
260 -4.105825400140504 517 -3.8972653058516706 
261 -4.103916793638067 520 -3.8972653058516706 
262 -4.103001198371963 513 -3.8972653058516706 
263 -4.105541166322172 542 -3.8972653058516706 
264 -4.107451048998407 562 -3.8972653058516706 
265 -4.107116001391161 573 -3.8972653058516706 
266 -4.108010520610739 582 -3.8972653058516706 
267 -4.110192395847196 605 -3.8972653058516706 
268 -4.111230466265858 630 -3.8972653058516706 
269 -4.112389966762006 653 -3.8972653058516706 
270 -4.112417604316488 660 -3.8972653058516706 
271 -4.113623033089971 671 -3.8972653058516706 
272 -4.112914073556153 688 -3.8972653058516706 
273 -4.11445872002054 706 -3.8972653058516706 
274 -4.111830547420688 714 -3.8972653058516706 
275 -4.108957371491395 715 -3.8972653058516706 
276 -4.10615895243905 728 -3.8972653058516706 
277 -4.104940532185805 745 -3.8972653058516706 
278 -4.104566239960876 767 -3.8972653058516706 
279 -4.102893505819191 777 -3.8972653058516706 
280 -4.105135920402268 796 -3.8972653058516706 
281 -4.106857851790584 822 -3.8972653058516706 
282 -4.106179327512487 828 -3.8972653058516706 
283 -4.106324136474104 840 -3.8972653058516706 
284 -4.105498642913179 853 -3.8972653058516706 
285 -4.104719319007865 864 -3.8972653058516706 
286 -4.105757810045074 883 -3.8972653058516706 
287 -4.106715470247665 910 -3.8972653058516706 
288 -4.108266760932404 942 -3.8972653058516706 
289 -4.109788419888837 965 -3.8972653058516706 
290 -4.110465110783009 990 -3.8972653058516706 
291 -4.109644025338053 1007 -3.8972653058516706 
292 -4.111021600564727 1046 -3.8972653058516706 
293 -4.111869369275508 1072 -3.8972653058516706 
294 -4.11127569368113 1090 -3.8972653058516706 
295 -4.110348663968336 1111 -3.8972653058516706 
296 -4.108967191846341 1126 -3.9203274751538695 
297 -4.107916140757755 1146 -3.9203274751538695 
298 -4.107126355295789 1144 -3.9203274751538695 
299 -4.105823132354569 1142 -3.9203274751538695 
300 -4.106823196663236 1171 -3.9203274751538695 
301 -4.106711272770006 1191 -3.9308469899454868 
302 -4.107200102212343 1207 -3.9308469899454868 
303 -4.108866750513831 1220 -3.9308469899454868 
304 -4.1099970390628515 1250 -3.9308469899454868 
305 -4.111289704035801 1303 -3.9308469899454868 
306 -4.112355678475558 1333 -3.952209232650912 
307 -4.112429641043061 1352 -3.952209232650912 
308 -4.112162720894793 1369 -3.952209232650912 
309 -4.111943756909399 1387 -3.952209232650912 
310 -4.112610396107234 1422 -3.952209232650912 
311 -4.1124810394834554 1456 -3.96968823929858 
312 -4.112367553688945 1484 -3.96968823929858 
313 -4.112507741359595 1508 -3.96968823929858 
314 -4.111366053976387 1505 -3.96968823929858 
315 -4.110590784546728 1527 -3.96968823929858 
316 -4.110135787308276 1546 -3.9839363782696693 
317 -4.110448162892678 1568 -3.9839363782696693 
318 -4.108985716922931 1601 -3.9839363782696693 
319 -4.109185313025877 1640 -3.9839363782696693 
320 -4.111381054555475 1675 -3.9839363782696693 
321 -4.111232227883094 1680 -4.002438006077776 
322 -4.1089145934461415 1664 -4.002438006077776 
323 -4.1092999862265485 1686 -4.002438006077776 
324 -4.1082936495035725 1674 -4.002438006077776 
325 -4.108365729499876 1695 -4.002438006077776 
326 -4.10812442367616 1710 -4.004811921188853 
327 -4.108382873006967 1748 -4.004811921188853 
328 -4.106720504876561 1732 -4.004811921188853 
329 -4.108381915735778 1796 -4.004811921188853 
330 -4.107935233213459 1816 -4.004811921188853 
331 -4.1074067980222075 1818 -4.018602629058191 
332 -4.10709457735094 1806 -4.018602629058191 
333 -4.1064216011147945 1824 -4.018602629058191 
334 -4.1081612480616645 1879 -4.018602629058191 
335 -4.107889437639642 1893 -4.018602629058191 
336 -4.107806975889191 1909 -4.026907947467808 
337 -4.1077080134644195 1910 -4.026907947467808 
338 -4.106976108924541 1905 -4.026907947467808 
339 -4.106383807145011 1899 -4.026907947467808 
340 -4.107225484772631 1912 -4.026907947467808 
341 -4.108784418249715 1952 -4.028905335948212 
342 -4.1080946377168 1959 -4.028905335948212 
343 -4.108550626141104 2016 -4.028905335948212 
344 -4.108920347076231 2027 -4.028905335948212 
345 -4.107789681289885 2014 -4.028905335948212 
346 -4.106611004603471 1997 -4.0392999318816445 
347 -4.105956604241482 2022 -4.0392999318816445 
348 -4.105889146538712 2035 -4.0392999318816445 
349 -4.107486605324915 2058 -4.0392999318816445 
350 -4.1073245520318284 2096 -4.0392999318816445 
351 -4.107017231200774 2084 -4.04728152631413 
352 -4.106955388049305 2108 -4.04728152631413 
353 -4.10778246515928 2110 -4.04728152631413 
354 -4.107223415193067 2141 -4.04728152631413 
355 -4.107320465058393 2159 -4.04728152631413 
356 -4.108357531415515 2192 -4.0532044033289045 
357 -4.107985593330741 2211 -4.0532044033289045 
358 -4.108569135821719 2243 -4.0532044033289045 
359 -4.109346935646818 2273 -4.0532044033289045 
360 -4.108954352078486 2303 -4.0532044033289045 
361 -4.109813387725216 2333 -4.06611789719008 
362 -4.10908080828394 2369 -4.06611789719008 
363 -4.108559594986155 2369 -4.06611789719008 
364 -4.108190089409795 2398 -4.06611789719008 
365 -4.10792743051849 2412 -4.06611789719008 
366 -4.1084979349024024 2429 -4.075366628795358 
367 -4.108532857133562 2412 -4.075366628795358 
368 -4.1064775209254005 2376 -4.075366628795358 
369 -4.106649404262684 2398 -4.075366628795358 
370 -4.1065635014439446 2419 -4.075366628795358 
371 -4.106906818028753 2449 -4.075946219347948 
372 -4.1060423876155445 2421 -4.075946219347948 
373 -4.1064772527792055 2423 -4.075946219347948 
374 -4.106580027325061 2439 -4.075946219347948 
375 -4.107266111181842 2452 -4.075946219347948 
376 -4.1068994122306846 2453 -4.078656176637163 
377 -4.106929531075252 2479 -4.078656176637163 
378 -4.106049901482059 2478 -4.078656176637163 
379 -4.106795702116832 2480 -4.078656176637163 
380 -4.106766990059502 2494 -4.078656176637163 
381 -4.107159171259435 2524 -4.082052942473939 
382 -4.10659738109757 2508 -4.082052942473939 
383 -4.106573120671843 2543 -4.082052942473939 
384 -4.106550349024178 2546 -4.082052942473939 
385 -4.106553428286832 2548 -4.082052942473939 
386 -4.107220696597395 2590 -4.0863371205643535 
387 -4.1072153383588645 2589 -4.0863371205643535 
388 -4.108464710868168 2600 -4.0863371205643535 
389 -4.108487800708044 2594 -4.0863371205643535 
390 -4.108893122687201 2620 -4.0863371205643535 
391 -4.107896474532808 2628 -4.091910236576971 
392 -4.108075927464001 2629 -4.091910236576971 
393 -4.108274929241064 2624 -4.091910236576971 
394 -4.1082002981822185 2615 -4.091910236576971 
395 -4.108138542765893 2631 -4.091910236576971 
396 -4.108617790720512 2648 -4.092748173434001 
397 -4.109440010641803 2673 -4.092748173434001 
398 -4.109388043975947 2672 -4.092748173434001 
399 -4.108904690112627 2645 -4.092748173434001 
400 -4.108954645904291 2648 -4.092748173434001 
401 -4.110044700809461 2654 -4.094036300637322 
402 -4.109640030469385 2640 -4.094036300637322 
403 -4.109101729024205 2650 -4.094036300637322 
404 -4.10945505180286 2658 -4.094036300637322 
405 -4.10984126389853 2696 -4.094036300637322 
406 -4.110713439787342 2702 -4.097629211632382 
407 -4.11068800597612 2739 -4.097629211632382 
408 -4.111066324585969 2754 -4.097629211632382 
409 -4.110516942744608 2752 -4.097629211632382 
410 -4.109202259689865 2718 -4.097629211632382 
411 -4.1086418266821365 2690 -4.09925463616816 
412 -4.1085245701296 2673 -4.09925463616816 
413 -4.108136435306508 2646 -4.09925463616816 
414 -4.108705647977842 2669 -4.09925463616816 
415 -4.107655695705444 2642 -4.09925463616816 
416 -4.107546212180553 2667 -4.093582614242396 
417 -4.107245993902264 2645 -4.093582614242396 
418 -4.1071176868369115 2663 -4.093582614242396 
419 -4.107739455831496 2682 -4.093582614242396 
420 -4.108007562745233 2671 -4.093582614242396 
421 -4.108145716290036 2688 -4.095765959847935 
422 -4.107411058824542 2687 -4.095765959847935 
423 -4.107693315411596 2693 -4.095765959847935 
424 -4.107009954080903 2644 -4.095765959847935 
425 -4.106988904559208 2649 -4.095765959847935 
426 -4.1073600260293 2676 -4.094111815080356 
427 -4.1069829389723065 2694 -4.094111815080356 
428 -4.107834684988364 2692 -4.094111815080356 
429 -4.107748159067072 2698 -4.094111815080356 
430 -4.107777510922309 2703 -4.094111815080356 
431 -4.107865511702883 2717 -4.098147826481232 
432 -4.107113257427017 2737 -4.098147826481232 
433 -4.106792975330288 2724 -4.098147826481232 
434 -4.106829096341158 2715 -4.098147826481232 
435 -4.107707693329302 2719 -4.098147826481232 
436 -4.107735935090561 2740 -4.099328206152436 
437 -4.109193661464319 2766 -4.099328206152436 
438 -4.109974219725592 2777 -4.099328206152436 
439 -4.1097990252847465 2767 -4.099328206152436 
440 -4.108706816384232 2765 -4.099328206152436 
441 -4.10940696220522 2802 -4.102683500017229 
442 -4.1094036654219455 2811 -4.102683500017229 
443 -4.1100779340926685 2818 -4.102683500017229 
444 -4.109678888411046 2807 -4.102683500017229 
445 -4.110650423633618 2852 -4.102683500017229 
446 -4.109692242346342 2852 -4.108879473532779 
447 -4.108827891770697 2854 -4.108879473532779 
448 -4.107831985807201 2849 -4.108879473532779 
449 -4.107502627248726 2844 -4.108879473532779 
450 -4.107164590326494 2858 -4.108879473532779 
451 -4.107256916117037 2843 -4.109299788923904 
452 -4.106745702653221 2847 -4.109299788923904 
453 -4.106338567274693 2838 -4.109299788923904 
454 -4.107218877540471 2879 -4.109299788923904 
455 -4.107739820952923 2878 -4.109299788923904 
456 -4.108139547402223 2853 -4.110694494715404 
457 -4.1086875954621025 2890 -4.110694494715404 
458 -4.108530826964702 2900 -4.110694494715404 
459 -4.107869508683263 2896 -4.110694494715404 
460 -4.107858286590896 2885 -4.110694494715404 
461 -4.107478590047194 2871 -4.111180353014381 
462 -4.1080754074446455 2880 -4.111180353014381 
463 -4.108797856060117 2919 -4.111180353014381 
464 -4.108723037382001 2926 -4.111180353014381 
465 -4.107926797871609 2920 -4.111180353014381 
466 -4.109164658905217 2956 -4.113592096278407 
467 -4.10818104929901 2954 -4.113592096278407 
468 -4.107430234342326 2920 -4.113592096278407 
469 -4.109308230220725 2940 -4.113592096278407 
470 -4.1076825116272335 2916 -4.113592096278407 
471 -4.107956097098897 2882 -4.113317935851652 
472 -4.106567403071674 2850 -4.113317935851652 
473 -4.106242133794577 2849 -4.113317935851652 
474 -4.1059472972976465 2827 -4.113317935851652 
475 -4.106159403138912 2854 -4.113317935851652 
476 -4.10664892766453 2898 -4.109019676833298 
477 -4.106698071538755 2892 -4.109019676833298 
478 -4.107371208669519 2881 -4.109019676833298 
479 -4.107155753201801 2915 -4.109019676833298 
480 -4.107496198133728 2897 -4.109019676833298 
481 -4.107858173333323 2923 -4.1120105167798116 
482 -4.107912952122593 2912 -4.1120105167798116 
483 -4.107069635623428 2892 -4.1120105167798116 
484 -4.105767314869993 2826 -4.1120105167798116 
485 -4.104829737543802 2805 -4.1120105167798116 
486 -4.10424591376586 2800 -4.1055560808173 
487 -4.104499489645057 2785 -4.1055560808173 
488 -4.104659672389502 2801 -4.1055560808173 
489 -4.104715779587285 2795 -4.1055560808173 
490 -4.104389604968654 2803 -4.1055560808173 
491 -4.103715971552594 2794 -4.105413427458899 
492 -4.104177424759494 2800 -4.105413427458899 
493 -4.104068844660856 2783 -4.105413427458899 
494 -4.103854970007957 2784 -4.105413427458899 
495 -4.1042918016716134 2810 -4.105413427458899 
496 -4.1052810301959575 2850 -4.105912269691499 
497 -4.105092840443105 2825 -4.105912269691499 
498 -4.1044692554946005 2779 -4.105912269691499 
499 -4.10422613546686 2791 -4.105912269691499 
500 -4.104369955961667 2798 -4.105912269691499 
501 -4.105418084200399 2824 -4.1050563482710265 
502 -4.1066247457322635 2845 -4.1050563482710265 
503 -4.105825080092622 2859 -4.1050563482710265 
504 -4.10536783625186 2855 -4.1050563482710265 
505 -4.1061484124807235 2887 -4.1050563482710265 
506 -4.106036534107335 2907 -4.111318953158528 
507 -4.106646670885314 2889 -4.111318953158528 
508 -4.107301807153718 2912 -4.111318953158528 
509 -4.106763954811218 2895 -4.111318953158528 
510 -4.1065160345622775 2884 -4.111318953158528 
511 -4.10789078101862 2907 -4.111111016906909 
512 -4.107144671170463 2907 -4.111111016906909 
513 -4.106048202202783 2869 -4.111111016906909 
514 -4.106033858507342 2870 -4.111111016906909 
515 -4.1057636487430695 2877 -4.111111016906909 
516 -4.1061826762338045 2877 -4.110624989936251 
517 -4.1065061342335625 2896 -4.110624989936251 
518 -4.106303909756006 2861 -4.110624989936251 
519 -4.105949232631965 2806 -4.110624989936251 
520 -4.106279174798401 2815 -4.110624989936251 
521 -4.105443426668623 2809 -4.1062678253407 
522 -4.1062650399419605 2823 -4.1062678253407 
523 -4.1067967023248135 2824 -4.1062678253407 
524 -4.107314756405231 2815 -4.1062678253407 
525 -4.108315821618771 2853 -4.1062678253407 
526 -4.108578058283852 2853 -4.108949587468642 
527 -4.108425280726678 2853 -4.108949587468642 
528 -4.107953030600181 2843 -4.108949587468642 
529 -4.108205607329837 2845 -4.108949587468642 
530 -4.108719341246914 2859 -4.108949587468642 
531 -4.108472748936063 2877 -4.109369755690404 
532 -4.1078150644721925 2868 -4.109369755690404 
533 -4.107784946586045 2879 -4.109369755690404 
534 -4.107181502900574 2868 -4.109369755690404 
535 -4.107331264562486 2877 -4.109369755690404 
536 -4.107495501393001 2870 -4.110624989936251 
537 -4.1074091008561355 2854 -4.110624989936251 
538 -4.106868081832069 2821 -4.110624989936251 
539 -4.107203221816946 2846 -4.110624989936251 
540 -4.107006602643367 2854 -4.110624989936251 
541 -4.107040899397187 2849 -4.109019676833298 
542 -4.108796598723425 2855 -4.109019676833298 
543 -4.108046957910036 2838 -4.109019676833298 
544 -4.107326975342438 2831 -4.109019676833298 
545 -4.106053838962763 2784 -4.109019676833298 
546 -4.10644283210876 2806 -4.104053121516803 
547 -4.106940200328548 2809 -4.104053121516803 
548 -4.107111026794165 2830 -4.104053121516803 
549 -4.106738594936819 2814 -4.104053121516803 
550 -4.105998357131088 2822 -4.104053121516803 
551 -4.106537864352991 2823 -4.106764543708493 
552 -4.1064591647927475 2798 -4.106764543708493 
553 -4.107255507150777 2844 -4.106764543708493 
554 -4.106998413348136 2862 -4.106764543708493 
555 -4.108170589265266 2867 -4.106764543708493 
556 -4.108414645618629 2855 -4.109928610402616 
557 -4.108316990842002 2836 -4.109928610402616 
558 -4.10901235240562 2855 -4.109928610402616 
559 -4.107770718761261 2824 -4.109928610402616 
560 -4.106900667409942 2817 -4.109928610402616 
561 -4.106653727210333 2822 -4.106409870801216 
562 -4.107221785762792 2837 -4.106409870801216 
563 -4.108260488293486 2840 -4.106409870801216 
564 -4.109565254335202 2879 -4.106409870801216 
565 -4.109747132684407 2877 -4.106409870801216 
566 -4.10932414796674 2851 -4.110624989936252 
567 -4.110293788773181 2873 -4.110624989936252 
568 -4.109102112197178 2860 -4.110624989936252 
569 -4.1091778623579955 2873 -4.110624989936252 
570 -4.108821697925822 2883 -4.110624989936252 
571 -4.108847960586881 2869 -4.111041656753622 
572 -4.108780249168954 2888 -4.111041656753622 
573 -4.108506133479852 2878 -4.111041656753622 
574 -4.107484478942166 2862 -4.111041656753622 
575 -4.107703463544426 2849 -4.111041656753622 
576 -4.1068662879588995 2861 -4.108668984125524 
